Price,Address,Listing URL,Short Address,Zip,City,County,State,Beds,Baths,Footage,Raw Property Details,Price Per Sq. Ft.,Date Scraped,Latitude,Longitude,Broker Name,Status,Type,Lot Area,Lot Area Units,Raw Rent Details,Lowest Rent,Highest Rent,Rent Zestimate,Zestimate,Tax Assessed Value (Most Recent),Date Price Last Changed,Price Change,Currency,Last Date Sold,Last Date Sold Price,Most Recent Date Listed for Sale,Most Recent Price Listed for Sale,Days on the Market (For Sale),Days on Zillow,MLS Id,Premium Status,Broker Phone (Premium Data),Listed By (Premium Data),Lister Phone (Premium Data),Agent Name (Premium Data),Agent Phone (Premium Data),Agent Email (Premium Data),Co-Agent Name (Premium Data),Co-Agent Phone (Premium Data),Buyer Agent Fee (Premium Data),Buyer Agent Name (Premium Data),Association Name (Premium Data),Association Fee (Premium Data),Monthly HOA Fees (Premium Data),Year Built (Premium Data),Stories (Premium Data),Heating (Premium Data),Cooling (Premium Data),Fireplace (Premium Data),Flooring (Premium Data),Foundation (Premium Data),Garage Capacity (Premium Data),Sewer (Premium Data),Subdivision (Premium Data),Property Condition (Premium Data),Roof Type (Premium Data),Virtual Tour (Premium Data),MLS Source (Premium Data),Parcel Id (Premium Data),Favorite Count (Premium Data),Page Views (Premium Data),Tax Paid (Most Recent) (Premium Data),Has Private Pool (Premium Data),Pool Features (Premium Data),Elementary School Rating (Premium Data),Middle School Rating (Premium Data),High School Rating (Premium Data),Transit Score (Premium Data),Walk Score (Premium Data),Bike Score (Premium Data),Description (Premium Data)
"$3,737","2000 Post, 2000 Post St #477, San Francisco, CA 94115 - Ellis (E1A) - Unit 375","https://www.zillow.com/rental-manager/price-my-rental/results/2000-post-st_-san-francisco_-ca-94115/?unit=375","2000 Post St","94115","San Francisco","San Francisco County","CA","",1,475,"Deposits and Fees: , Additional Information: Airbnb-friendly Barbecue Bay windows Bi-weekly payment program Build credit score with RentTrack Closet built-ins Deposit free with Rhino Electric vehicle charging stations Flooring: Wood Garden Granite countertops Guest Room Home purchase plan Lifestyle services powered by Amenify Moving services with Move Matcher On-site ZipCars available Package Receiving Pet friendly Quartz countertops Resident App Several finish package options Short Term Lease Smart Home + Internet package Stainless steel appliances TV Lounge Tile backsplash","$5.9","Fri, 2026-04-17","37.785236","-122.43545","","Available from Wed, 2026-06-17","Unit","","","Unit 375 - Ellis (E1A) - $3,737",3512,3781,"","","","","","$","","","","","","","","Elite-tier data preview","","2000 Post","(669) 231-1702","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","8","7","77","99","92","2000 Post features stylish studio, one, and two bedroom apartments with sophisticated amenities in desirable Lower Pacific Heights.

2000 Post boasts remarkable amenities and luxury apartments in San Francisco's Pacific Heights neighborhood. Enjoy 9-ft ceilings, walk-in closets, and expansive bay windows. This San Francisco apartment community features world-class amenities including a swimming pool, sauna, and fitness center. 2000 Post's lower Pacific Heights location provides proximity to bus transit and the 101 and 80 Freeways, as well as several prestigious schools and bustling Fillmore Street and Japan Town. Visit 2000 Post today and experience the best of luxury living in San Francisco. These units are rental units subject to the San Francisco Rent Ordinance, which limits evictions without just cause, and which states that any waiver by a tenant of their rights under the Rent Ordinance is void as contrary to public policy."
"$3,746","2000 Post, 2000 Post St #477, San Francisco, CA 94115 - Ellis (E1A) - Unit 127","https://www.zillow.com/rental-manager/price-my-rental/results/2000-post-st_-san-francisco_-ca-94115/?unit=127","2000 Post St","94115","San Francisco","San Francisco County","CA","",1,475,"Deposits and Fees: , Additional Information: Airbnb-friendly Barbecue Bay windows Bi-weekly payment program Build credit score with RentTrack Closet built-ins Deposit free with Rhino Electric vehicle charging stations Flooring: Wood Garden Granite countertops Guest Room Home purchase plan Lifestyle services powered by Amenify Moving services with Move Matcher On-site ZipCars available Package Receiving Pet friendly Quartz countertops Resident App Several finish package options Short Term Lease Smart Home + Internet package Stainless steel appliances TV Lounge Tile backsplash","$5.9","Fri, 2026-04-17","37.785236","-122.43545","","Available from Thu, 2026-06-25","Unit","","","Unit 127 - Ellis (E1A) - $3,746",3512,3781,"","","","","","$","","","","","","","","Elite-tier data preview","","2000 Post","(669) 231-1702","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","8","7","77","99","92","2000 Post features stylish studio, one, and two bedroom apartments with sophisticated amenities in desirable Lower Pacific Heights.

2000 Post boasts remarkable amenities and luxury apartments in San Francisco's Pacific Heights neighborhood. Enjoy 9-ft ceilings, walk-in closets, and expansive bay windows. This San Francisco apartment community features world-class amenities including a swimming pool, sauna, and fitness center. 2000 Post's lower Pacific Heights location provides proximity to bus transit and the 101 and 80 Freeways, as well as several prestigious schools and bustling Fillmore Street and Japan Town. Visit 2000 Post today and experience the best of luxury living in San Francisco. These units are rental units subject to the San Francisco Rent Ordinance, which limits evictions without just cause, and which states that any waiver by a tenant of their rights under the Rent Ordinance is void as contrary to public policy."
"$3,781","2000 Post, 2000 Post St #477, San Francisco, CA 94115 - Ellis (E1A) - Unit 337","https://www.zillow.com/rental-manager/price-my-rental/results/2000-post-st_-san-francisco_-ca-94115/?unit=337","2000 Post St","94115","San Francisco","San Francisco County","CA","",1,475,"Deposits and Fees: , Additional Information: Airbnb-friendly Barbecue Bay windows Bi-weekly payment program Build credit score with RentTrack Closet built-ins Deposit free with Rhino Electric vehicle charging stations Flooring: Wood Garden Granite countertops Guest Room Home purchase plan Lifestyle services powered by Amenify Moving services with Move Matcher On-site ZipCars available Package Receiving Pet friendly Quartz countertops Resident App Several finish package options Short Term Lease Smart Home + Internet package Stainless steel appliances TV Lounge Tile backsplash","$5.9","Fri, 2026-04-17","37.785236","-122.43545","","","Unit","","","Unit 337 - Ellis (E1A) - $3,781",3512,3781,"","","","","","$","","","","","","","","Elite-tier data preview","","2000 Post","(669) 231-1702","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","8","7","77","99","92","2000 Post features stylish studio, one, and two bedroom apartments with sophisticated amenities in desirable Lower Pacific Heights.

2000 Post boasts remarkable amenities and luxury apartments in San Francisco's Pacific Heights neighborhood. Enjoy 9-ft ceilings, walk-in closets, and expansive bay windows. This San Francisco apartment community features world-class amenities including a swimming pool, sauna, and fitness center. 2000 Post's lower Pacific Heights location provides proximity to bus transit and the 101 and 80 Freeways, as well as several prestigious schools and bustling Fillmore Street and Japan Town. Visit 2000 Post today and experience the best of luxury living in San Francisco. These units are rental units subject to the San Francisco Rent Ordinance, which limits evictions without just cause, and which states that any waiver by a tenant of their rights under the Rent Ordinance is void as contrary to public policy."
"$3,802","2000 Post, 2000 Post St #477, San Francisco, CA 94115 - Geary (P3 E1B) - Unit 282","https://www.zillow.com/rental-manager/price-my-rental/results/2000-post-st_-san-francisco_-ca-94115/?unit=282","2000 Post St","94115","San Francisco","San Francisco County","CA","",1,567,"Deposits and Fees: , Additional Information: Airbnb-friendly Barbecue Bay windows Bi-weekly payment program Build credit score with RentTrack Closet built-ins Deposit free with Rhino Electric vehicle charging stations Flooring: Wood Garden Granite countertops Guest Room Home purchase plan Lifestyle services powered by Amenify Moving services with Move Matcher On-site ZipCars available Package Receiving Pet friendly Quartz countertops Resident App Several finish package options Short Term Lease Smart Home + Internet package Stainless steel appliances TV Lounge Tile backsplash","$5.9","Fri, 2026-04-17","37.785236","-122.43545","","","Unit","","","Unit 282 - Geary (P3 E1B) - $3,802",3802,3802,"","","","","","$","","","","","","","","Elite-tier data preview","","2000 Post","(669) 231-1702","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","8","7","77","99","92","2000 Post features stylish studio, one, and two bedroom apartments with sophisticated amenities in desirable Lower Pacific Heights.

2000 Post boasts remarkable amenities and luxury apartments in San Francisco's Pacific Heights neighborhood. Enjoy 9-ft ceilings, walk-in closets, and expansive bay windows. This San Francisco apartment community features world-class amenities including a swimming pool, sauna, and fitness center. 2000 Post's lower Pacific Heights location provides proximity to bus transit and the 101 and 80 Freeways, as well as several prestigious schools and bustling Fillmore Street and Japan Town. Visit 2000 Post today and experience the best of luxury living in San Francisco. These units are rental units subject to the San Francisco Rent Ordinance, which limits evictions without just cause, and which states that any waiver by a tenant of their rights under the Rent Ordinance is void as contrary to public policy."
"$4,062","2000 Post, 2000 Post St #477, San Francisco, CA 94115 - Lafayette (P3 E1C) - Unit 484","https://www.zillow.com/rental-manager/price-my-rental/results/2000-post-st_-san-francisco_-ca-94115/?unit=484","2000 Post St","94115","San Francisco","San Francisco County","CA","",1,782,"Deposits and Fees: , Additional Information: Airbnb-friendly Barbecue Bay windows Bi-weekly payment program Build credit score with RentTrack Closet built-ins Deposit free with Rhino Electric vehicle charging stations Flooring: Wood Garden Granite countertops Guest Room Home purchase plan Lifestyle services powered by Amenify Moving services with Move Matcher On-site ZipCars available Package Receiving Pet friendly Quartz countertops Resident App Several finish package options Short Term Lease Smart Home + Internet package Stainless steel appliances TV Lounge Tile backsplash","$5.9","Fri, 2026-04-17","37.785236","-122.43545","","Available from Wed, 2026-05-13","Unit","","","Unit 484 - Lafayette (P3 E1C) - $4,062",4062,4062,"","","","","","$","","","","","","","","Elite-tier data preview","","2000 Post","(669) 231-1702","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","8","7","77","99","92","2000 Post features stylish studio, one, and two bedroom apartments with sophisticated amenities in desirable Lower Pacific Heights.

2000 Post boasts remarkable amenities and luxury apartments in San Francisco's Pacific Heights neighborhood. Enjoy 9-ft ceilings, walk-in closets, and expansive bay windows. This San Francisco apartment community features world-class amenities including a swimming pool, sauna, and fitness center. 2000 Post's lower Pacific Heights location provides proximity to bus transit and the 101 and 80 Freeways, as well as several prestigious schools and bustling Fillmore Street and Japan Town. Visit 2000 Post today and experience the best of luxury living in San Francisco. These units are rental units subject to the San Francisco Rent Ordinance, which limits evictions without just cause, and which states that any waiver by a tenant of their rights under the Rent Ordinance is void as contrary to public policy."
"$4,187","2000 Post, 2000 Post St #477, San Francisco, CA 94115 - Union (E1D) - Unit 117","https://www.zillow.com/rental-manager/price-my-rental/results/2000-post-st_-san-francisco_-ca-94115/?unit=117","2000 Post St","94115","San Francisco","San Francisco County","CA","",1,622,"Deposits and Fees: , Additional Information: Airbnb-friendly Barbecue Bay windows Bi-weekly payment program Build credit score with RentTrack Closet built-ins Deposit free with Rhino Electric vehicle charging stations Flooring: Wood Garden Granite countertops Guest Room Home purchase plan Lifestyle services powered by Amenify Moving services with Move Matcher On-site ZipCars available Package Receiving Pet friendly Quartz countertops Resident App Several finish package options Short Term Lease Smart Home + Internet package Stainless steel appliances TV Lounge Tile backsplash","$5.9","Fri, 2026-04-17","37.785236","-122.43545","","Available from Sat, 2026-06-06","Unit","","","Unit 117 - Union (E1D) - $4,187",4187,4187,"","","","","","$","","","","","","","","Elite-tier data preview","","2000 Post","(669) 231-1702","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","8","7","77","99","92","2000 Post features stylish studio, one, and two bedroom apartments with sophisticated amenities in desirable Lower Pacific Heights.

2000 Post boasts remarkable amenities and luxury apartments in San Francisco's Pacific Heights neighborhood. Enjoy 9-ft ceilings, walk-in closets, and expansive bay windows. This San Francisco apartment community features world-class amenities including a swimming pool, sauna, and fitness center. 2000 Post's lower Pacific Heights location provides proximity to bus transit and the 101 and 80 Freeways, as well as several prestigious schools and bustling Fillmore Street and Japan Town. Visit 2000 Post today and experience the best of luxury living in San Francisco. These units are rental units subject to the San Francisco Rent Ordinance, which limits evictions without just cause, and which states that any waiver by a tenant of their rights under the Rent Ordinance is void as contrary to public policy."
"$4,324","2000 Post, 2000 Post St #477, San Francisco, CA 94115 - Pierce (A1A) - Unit 448","https://www.zillow.com/rental-manager/price-my-rental/results/2000-post-st_-san-francisco_-ca-94115/?unit=448","2000 Post St","94115","San Francisco","San Francisco County","CA",1,1,625,"Deposits and Fees: , Additional Information: Airbnb-friendly Barbecue Bay windows Bi-weekly payment program Build credit score with RentTrack Closet built-ins Deposit free with Rhino Electric vehicle charging stations Flooring: Wood Garden Granite countertops Guest Room Home purchase plan Lifestyle services powered by Amenify Moving services with Move Matcher On-site ZipCars available Package Receiving Pet friendly Quartz countertops Resident App Several finish package options Short Term Lease Smart Home + Internet package Stainless steel appliances TV Lounge Tile backsplash","$5.9","Fri, 2026-04-17","37.785236","-122.43545","","Available from Thu, 2026-07-02","Unit","","","Unit 448 - Pierce (A1A) - $4,324",4324,5189,"","","","","","$","","","","","","","","Elite-tier data preview","","2000 Post","(669) 231-1702","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","8","7","77","99","92","2000 Post features stylish studio, one, and two bedroom apartments with sophisticated amenities in desirable Lower Pacific Heights.

2000 Post boasts remarkable amenities and luxury apartments in San Francisco's Pacific Heights neighborhood. Enjoy 9-ft ceilings, walk-in closets, and expansive bay windows. This San Francisco apartment community features world-class amenities including a swimming pool, sauna, and fitness center. 2000 Post's lower Pacific Heights location provides proximity to bus transit and the 101 and 80 Freeways, as well as several prestigious schools and bustling Fillmore Street and Japan Town. Visit 2000 Post today and experience the best of luxury living in San Francisco. These units are rental units subject to the San Francisco Rent Ordinance, which limits evictions without just cause, and which states that any waiver by a tenant of their rights under the Rent Ordinance is void as contrary to public policy."
"$4,339","2000 Post, 2000 Post St #477, San Francisco, CA 94115 - Pierce (A1A) - Unit 479","https://www.zillow.com/rental-manager/price-my-rental/results/2000-post-st_-san-francisco_-ca-94115/?unit=479","2000 Post St","94115","San Francisco","San Francisco County","CA",1,1,625,"Deposits and Fees: , Additional Information: Airbnb-friendly Barbecue Bay windows Bi-weekly payment program Build credit score with RentTrack Closet built-ins Deposit free with Rhino Electric vehicle charging stations Flooring: Wood Garden Granite countertops Guest Room Home purchase plan Lifestyle services powered by Amenify Moving services with Move Matcher On-site ZipCars available Package Receiving Pet friendly Quartz countertops Resident App Several finish package options Short Term Lease Smart Home + Internet package Stainless steel appliances TV Lounge Tile backsplash","$5.9","Fri, 2026-04-17","37.785236","-122.43545","","Available from Sat, 2026-06-13","Unit","","","Unit 479 - Pierce (A1A) - $4,339",4324,5189,"","","","","","$","","","","","","","","Elite-tier data preview","","2000 Post","(669) 231-1702","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","8","7","77","99","92","2000 Post features stylish studio, one, and two bedroom apartments with sophisticated amenities in desirable Lower Pacific Heights.

2000 Post boasts remarkable amenities and luxury apartments in San Francisco's Pacific Heights neighborhood. Enjoy 9-ft ceilings, walk-in closets, and expansive bay windows. This San Francisco apartment community features world-class amenities including a swimming pool, sauna, and fitness center. 2000 Post's lower Pacific Heights location provides proximity to bus transit and the 101 and 80 Freeways, as well as several prestigious schools and bustling Fillmore Street and Japan Town. Visit 2000 Post today and experience the best of luxury living in San Francisco. These units are rental units subject to the San Francisco Rent Ordinance, which limits evictions without just cause, and which states that any waiver by a tenant of their rights under the Rent Ordinance is void as contrary to public policy."
"$4,385","2000 Post, 2000 Post St #477, San Francisco, CA 94115 - Pierce (A1A) - Unit 270","https://www.zillow.com/rental-manager/price-my-rental/results/2000-post-st_-san-francisco_-ca-94115/?unit=270","2000 Post St","94115","San Francisco","San Francisco County","CA",1,1,625,"Deposits and Fees: , Additional Information: Airbnb-friendly Barbecue Bay windows Bi-weekly payment program Build credit score with RentTrack Closet built-ins Deposit free with Rhino Electric vehicle charging stations Flooring: Wood Garden Granite countertops Guest Room Home purchase plan Lifestyle services powered by Amenify Moving services with Move Matcher On-site ZipCars available Package Receiving Pet friendly Quartz countertops Resident App Several finish package options Short Term Lease Smart Home + Internet package Stainless steel appliances TV Lounge Tile backsplash","$5.9","Fri, 2026-04-17","37.785236","-122.43545","","Available from Sat, 2026-06-27","Unit","","","Unit 270 - Pierce (A1A) - $4,385",4324,5189,"","","","","","$","","","","","","","","Elite-tier data preview","","2000 Post","(669) 231-1702","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","8","7","77","99","92","2000 Post features stylish studio, one, and two bedroom apartments with sophisticated amenities in desirable Lower Pacific Heights.

2000 Post boasts remarkable amenities and luxury apartments in San Francisco's Pacific Heights neighborhood. Enjoy 9-ft ceilings, walk-in closets, and expansive bay windows. This San Francisco apartment community features world-class amenities including a swimming pool, sauna, and fitness center. 2000 Post's lower Pacific Heights location provides proximity to bus transit and the 101 and 80 Freeways, as well as several prestigious schools and bustling Fillmore Street and Japan Town. Visit 2000 Post today and experience the best of luxury living in San Francisco. These units are rental units subject to the San Francisco Rent Ordinance, which limits evictions without just cause, and which states that any waiver by a tenant of their rights under the Rent Ordinance is void as contrary to public policy."
"$4,849","2000 Post, 2000 Post St #477, San Francisco, CA 94115 - Pierce (A1A) - Unit 311","https://www.zillow.com/rental-manager/price-my-rental/results/2000-post-st_-san-francisco_-ca-94115/?unit=311","2000 Post St","94115","San Francisco","San Francisco County","CA",1,1,625,"Deposits and Fees: , Additional Information: Airbnb-friendly Barbecue Bay windows Bi-weekly payment program Build credit score with RentTrack Closet built-ins Deposit free with Rhino Electric vehicle charging stations Flooring: Wood Garden Granite countertops Guest Room Home purchase plan Lifestyle services powered by Amenify Moving services with Move Matcher On-site ZipCars available Package Receiving Pet friendly Quartz countertops Resident App Several finish package options Short Term Lease Smart Home + Internet package Stainless steel appliances TV Lounge Tile backsplash","$5.9","Fri, 2026-04-17","37.785236","-122.43545","","","Unit","","","Unit 311 - Pierce (A1A) - $4,849",4324,5189,"","","","","","$","","","","","","","","Elite-tier data preview","","2000 Post","(669) 231-1702","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","8","7","77","99","92","2000 Post features stylish studio, one, and two bedroom apartments with sophisticated amenities in desirable Lower Pacific Heights.

2000 Post boasts remarkable amenities and luxury apartments in San Francisco's Pacific Heights neighborhood. Enjoy 9-ft ceilings, walk-in closets, and expansive bay windows. This San Francisco apartment community features world-class amenities including a swimming pool, sauna, and fitness center. 2000 Post's lower Pacific Heights location provides proximity to bus transit and the 101 and 80 Freeways, as well as several prestigious schools and bustling Fillmore Street and Japan Town. Visit 2000 Post today and experience the best of luxury living in San Francisco. These units are rental units subject to the San Francisco Rent Ordinance, which limits evictions without just cause, and which states that any waiver by a tenant of their rights under the Rent Ordinance is void as contrary to public policy."
"$5,189","2000 Post, 2000 Post St #477, San Francisco, CA 94115 - Pierce (A1A) - Unit 239","https://www.zillow.com/rental-manager/price-my-rental/results/2000-post-st_-san-francisco_-ca-94115/?unit=239","2000 Post St","94115","San Francisco","San Francisco County","CA",1,1,625,"Deposits and Fees: , Additional Information: Airbnb-friendly Barbecue Bay windows Bi-weekly payment program Build credit score with RentTrack Closet built-ins Deposit free with Rhino Electric vehicle charging stations Flooring: Wood Garden Granite countertops Guest Room Home purchase plan Lifestyle services powered by Amenify Moving services with Move Matcher On-site ZipCars available Package Receiving Pet friendly Quartz countertops Resident App Several finish package options Short Term Lease Smart Home + Internet package Stainless steel appliances TV Lounge Tile backsplash","$5.9","Fri, 2026-04-17","37.785236","-122.43545","","","Unit","","","Unit 239 - Pierce (A1A) - $5,189",4324,5189,"","","","","","$","","","","","","","","Elite-tier data preview","","2000 Post","(669) 231-1702","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","8","7","77","99","92","2000 Post features stylish studio, one, and two bedroom apartments with sophisticated amenities in desirable Lower Pacific Heights.

2000 Post boasts remarkable amenities and luxury apartments in San Francisco's Pacific Heights neighborhood. Enjoy 9-ft ceilings, walk-in closets, and expansive bay windows. This San Francisco apartment community features world-class amenities including a swimming pool, sauna, and fitness center. 2000 Post's lower Pacific Heights location provides proximity to bus transit and the 101 and 80 Freeways, as well as several prestigious schools and bustling Fillmore Street and Japan Town. Visit 2000 Post today and experience the best of luxury living in San Francisco. These units are rental units subject to the San Francisco Rent Ordinance, which limits evictions without just cause, and which states that any waiver by a tenant of their rights under the Rent Ordinance is void as contrary to public policy."
"$5,458","2000 Post, 2000 Post St #477, San Francisco, CA 94115 - Steiner (B2A) - Unit 477","https://www.zillow.com/rental-manager/price-my-rental/results/2000-post-st_-san-francisco_-ca-94115/?unit=477","2000 Post St","94115","San Francisco","San Francisco County","CA",2,2,925,"Deposits and Fees: , Additional Information: Airbnb-friendly Barbecue Bay windows Bi-weekly payment program Build credit score with RentTrack Closet built-ins Deposit free with Rhino Electric vehicle charging stations Flooring: Wood Garden Granite countertops Guest Room Home purchase plan Lifestyle services powered by Amenify Moving services with Move Matcher On-site ZipCars available Package Receiving Pet friendly Quartz countertops Resident App Several finish package options Short Term Lease Smart Home + Internet package Stainless steel appliances TV Lounge Tile backsplash","$5.9","Fri, 2026-04-17","37.785236","-122.43545","","Available from Sat, 2026-07-04","Unit","","","Unit 477 - Steiner (B2A) - $5,458",5458,5645,"","","","","","$","","","","","","","","Elite-tier data preview","","2000 Post","(669) 231-1702","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","8","7","77","99","92","2000 Post features stylish studio, one, and two bedroom apartments with sophisticated amenities in desirable Lower Pacific Heights.

2000 Post boasts remarkable amenities and luxury apartments in San Francisco's Pacific Heights neighborhood. Enjoy 9-ft ceilings, walk-in closets, and expansive bay windows. This San Francisco apartment community features world-class amenities including a swimming pool, sauna, and fitness center. 2000 Post's lower Pacific Heights location provides proximity to bus transit and the 101 and 80 Freeways, as well as several prestigious schools and bustling Fillmore Street and Japan Town. Visit 2000 Post today and experience the best of luxury living in San Francisco. These units are rental units subject to the San Francisco Rent Ordinance, which limits evictions without just cause, and which states that any waiver by a tenant of their rights under the Rent Ordinance is void as contrary to public policy."
"$5,645","2000 Post, 2000 Post St #477, San Francisco, CA 94115 - Steiner (B2A) - Unit 403","https://www.zillow.com/rental-manager/price-my-rental/results/2000-post-st_-san-francisco_-ca-94115/?unit=403","2000 Post St","94115","San Francisco","San Francisco County","CA",2,2,925,"Deposits and Fees: , Additional Information: Airbnb-friendly Barbecue Bay windows Bi-weekly payment program Build credit score with RentTrack Closet built-ins Deposit free with Rhino Electric vehicle charging stations Flooring: Wood Garden Granite countertops Guest Room Home purchase plan Lifestyle services powered by Amenify Moving services with Move Matcher On-site ZipCars available Package Receiving Pet friendly Quartz countertops Resident App Several finish package options Short Term Lease Smart Home + Internet package Stainless steel appliances TV Lounge Tile backsplash","$5.9","Fri, 2026-04-17","37.785236","-122.43545","","Available from Thu, 2026-06-11","Unit","","","Unit 403 - Steiner (B2A) - $5,645",5458,5645,"","","","","","$","","","","","","","","Elite-tier data preview","","2000 Post","(669) 231-1702","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","8","7","77","99","92","2000 Post features stylish studio, one, and two bedroom apartments with sophisticated amenities in desirable Lower Pacific Heights.

2000 Post boasts remarkable amenities and luxury apartments in San Francisco's Pacific Heights neighborhood. Enjoy 9-ft ceilings, walk-in closets, and expansive bay windows. This San Francisco apartment community features world-class amenities including a swimming pool, sauna, and fitness center. 2000 Post's lower Pacific Heights location provides proximity to bus transit and the 101 and 80 Freeways, as well as several prestigious schools and bustling Fillmore Street and Japan Town. Visit 2000 Post today and experience the best of luxury living in San Francisco. These units are rental units subject to the San Francisco Rent Ordinance, which limits evictions without just cause, and which states that any waiver by a tenant of their rights under the Rent Ordinance is void as contrary to public policy."
"$5,282","1475 Fillmore St, San Francisco, CA 94115","https://zillow.com/apartments/san-francisco-ca/the-fillmore-center/5XjVzy/","1475 Fillmore St","94115","San Francisco","San Francisco County","CA","2","","0","{""unit_1"":{""baths"":1,""beds"":0,""sqft"":486,""maxPrice"":3561,""minPrice"":2988},""unit_2"":{""baths"":1,""beds"":1,""sqft"":785,""maxPrice"":3898,""minPrice"":3586},""unit_3"":{""baths"":1,""beds"":1,""sqft"":698,""maxPrice"":3880,""minPrice"":3720},""unit_4"":{""baths"":2,""beds"":2,""sqft"":928,""maxPrice"":5411,""minPrice"":5282},""unit_5"":{""baths"":2,""beds"":3,""sqft"":1141,""maxPrice"":5957,""minPrice"":5957}}","","Fri, 2026-04-17","37.782692","-122.43322","","FOR_RENT","","","","$5,282+ 2 bds","$5,282","$5,282","","","","","","$","","","","","","","","Elite-tier data preview","","The Fillmore Center","(415) 539-0678","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6","2","7","83","99","97","You. Are. Here.

We are currently offering virtual, live video, and in-person tours of our apartment community. Call us today for more information!The Fillmore Center in San Francisco, California, has studio, one, two, and three-bedroom apartment homes located south of Pacific Heights and just west of Japantown. We are surrounded by a community so diverse it feels like a city within a city with its own unique blend of shops, cafes, and theaters. With San Francisco at your door, commutes aren't difficult. We provide a complimentary shuttle to the financial district and are located near public transportation. World-class shopping, restaurants, and entertainment options stretch out for miles and miles in all directions. When the day is done, you'll enjoy dazzling skyline views of the city and the fog rolling in at night. On our grounds, take pleasure in the tranquility of meticulously landscaped gardens, courtyards, waterfalls, grilling and picnic areas, and convenient access to the state-of-the-art Fitness SF. For your convenience and safety, our amenities include planned activities for residents, hi-speed Internet access, controlled access garage parking, and video intercom entry. Come by and see the Fillmore Center today and experience tranquility and convenience in the middle of our vibrant city. This unit is a rental unit subject to the San Francisco Rent Ordinance, which limits evictions without just cause, and states that any waiver by a tenant of their rights under the Rent Ordinance is void as contrary to public policy. Greystar California, Inc. dba Greystar Corp. License No. 1525765 Broker: Gerard S. Donohue License No. 01265072

Floor plans are artist's rendering. All dimensions are approximate. Actual product and specifications may vary in dimension or detail. Not all features are available in every rental home. Please see a representative for details."
"$2,988","1475 Fillmore St, San Francisco, CA 94115 - The Marina - Unit M10320","https://www.zillow.com/rental-manager/price-my-rental/results/1475-fillmore-st_-san-francisco_-ca-94115/?unit=M10320","1475 Fillmore St","94115","San Francisco","San Francisco County","CA","",1,486,"Deposits and Fees: , Additional Information: Barbecue Pet Park Urban Water Oasis","","Fri, 2026-04-17","37.782692","-122.43322","","","Unit","","","Unit M10320 - The Marina - $2,988",2959,3532,"","","","","","$","","","","","","","","Elite-tier data preview","","The Fillmore Center","(415) 539-0678","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6","2","7","83","99","97","You. Are. Here.

We are currently offering virtual, live video, and in-person tours of our apartment community. Call us today for more information!The Fillmore Center in San Francisco, California, has studio, one, two, and three-bedroom apartment homes located south of Pacific Heights and just west of Japantown. We are surrounded by a community so diverse it feels like a city within a city with its own unique blend of shops, cafes, and theaters. With San Francisco at your door, commutes aren't difficult. We provide a complimentary shuttle to the financial district and are located near public transportation. World-class shopping, restaurants, and entertainment options stretch out for miles and miles in all directions. When the day is done, you'll enjoy dazzling skyline views of the city and the fog rolling in at night. On our grounds, take pleasure in the tranquility of meticulously landscaped gardens, courtyards, waterfalls, grilling and picnic areas, and convenient access to the state-of-the-art Fitness SF. For your convenience and safety, our amenities include planned activities for residents, hi-speed Internet access, controlled access garage parking, and video intercom entry. Come by and see the Fillmore Center today and experience tranquility and convenience in the middle of our vibrant city. This unit is a rental unit subject to the San Francisco Rent Ordinance, which limits evictions without just cause, and states that any waiver by a tenant of their rights under the Rent Ordinance is void as contrary to public policy. Greystar California, Inc. dba Greystar Corp. License No. 1525765 Broker: Gerard S. Donohue License No. 01265072

Floor plans are artist's rendering. All dimensions are approximate. Actual product and specifications may vary in dimension or detail. Not all features are available in every rental home. Please see a representative for details."
